hs_code,year,country,reported_value,mirror_value,selected_value,selected_source,unit,included,classification,verification_status,unverified,selection_note,supplement_source_url
253090,2017,ABW,0.005,0.116422,0.005,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,AFG,,0.675,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,AGO,16.706,2.4465,16.706,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ALB,,1.568,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,AND,605.04,18342.3,605.04,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ARE,31211.068,345240.974983,31211.068,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,ARG,1163.9087,1194.581403,1163.9087,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ARM,80.06061,65.27199999999999,80.06061,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ATA,,0.374,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,AUS,3606110.5866,3066213.971052,3606110.5866,reported,t,True,lithium,no_adjustment,False,,
253090,2017,AUT,83993.01873899999,46788.85479,83993.01873899999,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,AZE,243.03841,42.0,243.03841,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BDI,28.291,0.446,28.291,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BEL,44011.345740000004,87203.58465,44011.345740000004,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,BEN,,0.838,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,BFA,1.0,33.702,1.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BGR,2246.877,1700.2740000000001,2246.877,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BHR,51148.7921,9.744,51148.7921,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,BHS,19564.0,43904.7,19564.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BIH,845.0,712.90326,845.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BLR,1156.568,348368.845187,1156.568,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BMU,,1.077,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,BOL,0.1257,8.21426,0.1257,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BRA,7661.846898,6424.088189,7661.846898,reported,t,True,lithium,no_adjustment,False,,
253090,2017,BRB,,0.277,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,BRN,0.008,,0.008,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BTN,0.118,,0.118,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,BWA,3.06,28.83661,3.06,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,CAN,176223.731,,176223.731,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,CHE,3167765.215074,2829166.417885,3167765.215074,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,CHL,17202.8,21079.737443,17202.8,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,CHN,1332311.161843,,1332311.161843,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,CIV,4587.918,1372.5656,4587.918,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,CMR,0.217,62.298514000000004,0.217,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,COD,0.932,40.325708999999996,0.932,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,COG,,3.198,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,COL,1159.5665,1060.216762,1159.5665,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,CPV,,0.457,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,CRI,8.252,54.413895999999994,8.252,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,CT:80,,0.01632,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,CUB,1216.052,853.406,1216.052,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,CUW,,0.012,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,CYM,,0.325,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,CYP,3348.629416,3097.103,3348.629416,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,CZE,7246.598124,11757.828712,7246.598124,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,DEU,244234.337,350403.527147,244234.337,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,DMA,,2200.0,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,DNK,,3483.0173,,missing,t,False,non_lithium,not_applicable,False,,
253090,2017,DOM,10.924050999999999,189.94558,10.924050999999999,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,DZA,0.88,0.0043,0.88,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ECU,2713.914,2751.453,2713.914,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,EGY,404.028544,12961.036,404.028544,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ERI,,0.004,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,ESP,469806.42716799997,637966.0486849999,469806.42716799997,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,EST,950.236,1082.529,950.236,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ETH,75.0,4.929,75.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,FIN,10689.182874,17226.224644,10689.182874,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,FJI,8.45143,3.13143,8.45143,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,FRA,1054541.644,1203944.6835720001,1054541.644,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,GAB,0.38,1.825,0.38,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,GBR,22074.719336,13179.041204,22074.719336,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,GEO,112.58,7.706498,112.58,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,GHA,48.39597,103.3181,48.39597,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,GIB,,2.715,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,GIN,,3.4450000000000003,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,GNB,,1.695,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,GRC,137209.216,26093.471827999998,137209.216,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,GRD,,0.014,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,GRL,36.752197,203.763,36.752197,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,GTM,318.883,0.286,318.883,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,GUY,0.17027899999999999,13.222000000000001,0.17027899999999999,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,HKG,1966456.619,,1966456.619,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,HND,,0.13790000000000002,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,HRV,72.69007,46.873900000000006,72.69007,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,HTI,0.081,,0.081,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,HUN,1416.285,14020.557799999999,1416.285,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,IDN,40809.92435,47867.710642,40809.92435,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,IND,53430.395704,69068.348568,53430.395704,reported,t,False,review,no_adjustment,False,,
253090,2017,IRL,9.014,322.378684,9.014,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,IRN,194374.709,170321.0515,194374.709,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,IRQ,,0.23399999999999999,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,ISL,,379.84803700000003,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,ISR,26.115441,1019.445265,26.115441,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,ITA,77399.257,77453.702532,77399.257,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,JAM,,2291.0,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,JOR,1828.257,1284.621,1828.257,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,JPN,18172.419284000003,36391.109675,18172.419284000003,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,KAZ,5483.3079800000005,21899.212693999998,5483.3079800000005,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,KEN,13312.385,1404.352,13312.385,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,KGZ,0.6,,0.6,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,KHM,,0.51,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,KOR,174899.00222,120627.291671,174899.00222,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,KWT,154.014,0.152,154.014,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,LAO,0.088491,1916.511,0.088491,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,LBN,27.381623,35.161,27.381623,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,LBR,,11.630344000000001,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,LCA,,2.006,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,LKA,1.5022,614.84976,1.5022,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,LSO,0.0834,0.15747999999999998,0.0834,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,LTU,,1446.861455,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,LUX,2687.713,662996.08613,2687.713,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,LVA,1339.409,8142.134050000001,1339.409,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MAC,,2356540.006,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,MAR,2972.21554,,2972.21554,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,MDA,6.129,0.46599999999999997,6.129,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MDG,767.44997,180.864875,767.44997,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MEX,22788.510595,125010.504643,22788.510595,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,MKD,60961.71,680.456,60961.71,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,MLI,1.155,4.48884,1.155,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MLT,0.02,19.98772,0.02,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MMR,,382.174,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,MNG,0.0173,8.052999999999999,0.0173,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MOZ,1.469,44.2644,1.469,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MRT,,6.052,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,MSR,0.06,,0.06,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MUS,,1049.0,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,MWI,0.2045,14.2386,0.2045,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,MYS,32029.4228,37390.801136,32029.4228,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,NAM,147.098739,41.43679,147.098739,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,NER,0.154,191.968,0.154,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,NGA,41.27988,684.7678,41.27988,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,NIC,0.2843,6.1659999999999995,0.2843,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,NLD,122224.431,113622.968845,122224.431,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,NOR,11706.025,229812.260289,11706.025,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,NPL,,5.10278,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,NZL,6900.960866,1009.815664,6900.960866,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,OMN,2041.6,2514.590858,2041.6,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,PAK,5251.0,1693.819959,5251.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,PAN,,450.01599999999996,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,PER,15.52381,3348.55091,15.52381,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,PHL,1798.583,2022.50562,1798.583,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,PNG,,13.398000000000001,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,POL,2922.6076719999996,16080.367829,2922.6076719999996,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,PRK,,3211.842,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,PRT,674.689394,886.77081,674.689394,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,PYF,55.156,54.554,55.156,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,QAT,,1.6252,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,ROU,3062.25603,3728.285,3062.25603,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,RUS,374500.3808,114356.57281499999,374500.3808,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,RWA,79.31796,336.001,79.31796,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SAU,21321.0,337.592217,21321.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SDN,4.3,0.022,4.3,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SEN,1189.495,18676.6565,1189.495,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SGP,10916.519962999999,6892.585764,10916.519962999999,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SLB,926.6094740000001,,926.6094740000001,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SLE,2.6187,2.6310000000000002,2.6187,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,SLV,,0.004812,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,SMR,,0.12,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,SRB,162.073564,530.4626000000001,162.073564,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SUR,3.622,44.486,3.622,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SVK,138723.176,80946.71714000001,138723.176,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,SVN,364.5301,3136.0472999999997,364.5301,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,SWE,119258.938523,78290.13149,119258.938523,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,TCD,,999.179,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,TGO,,1.0,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,THA,10600.387998,10821.024904,10600.387998,reported,t,True,lithium,no_adjustment,False,,
253090,2017,TJK,20.0,20.046,20.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,TKM,,18988.18,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,TTO,0.498282,10.63695,0.498282,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,TUN,6.78,24.957,6.78,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,TUR,174291.414,55346.35033,174291.414,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,TZA,64.85262,89.652246,64.85262,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,UGA,3.226,163.6671,3.226,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,UKR,9733.284254,11817.130101,9733.284254,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,URY,3.31842,55.299,3.31842,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,USA,236711.539912,,236711.539912,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,UZB,718.5,718.5070000000001,718.5,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,VCT,20.0,0.007,20.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,VEN,,0.001,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,VNM,3126.139025,824907.806982,3126.139025,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2017,VUT,,15.174,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,WSM,,19.958,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2017,ZAF,564.76766,78294.00232099999,564.76766,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,ZMB,55968.904916,30.338150000000002,55968.904916,reported,t,False,non_lithium,no_adjustment,False,,
253090,2017,ZWE,46977.2043,65608.601874,46977.2043,reported,t,True,lithium,no_adjustment,False,,
253090,2018,ABW,0.09,,0.09,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,AFG,,0.261,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,AGO,0.019,0.7114,0.019,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,ALB,,22.134,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,AND,665.69,,665.69,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,ARE,461.2176,,461.2176,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,ARG,336.031,,336.031,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,ARM,296.6512,359.477002,296.6512,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,ATA,,1.407,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,ATG,0.07316,,0.07316,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,AUS,3479515.1488699997,,3479515.1488699997,reported,t,True,lithium,no_adjustment,False,,
253090,2018,AUT,80952.84,,80952.84,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,AZE,84.5236,84.058,84.5236,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BDI,29.93,504.925,29.93,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BEL,44957.84591,,44957.84591,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,BEN,,0.581646,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,BFA,0.695,7.664,0.695,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BGD,,1.617,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,BGR,2775.312,2182.9173,2775.312,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BHR,1132.655,0.0023,1132.655,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,BHS,14032.306541,36806.408,14032.306541,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BIH,2136.43,1807.491972,2136.43,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BLR,3313.577,769324.3870000001,3313.577,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BMU,,0.63,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,BOL,192.8,172.3256,192.8,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BRA,10782.986428,,10782.986428,reported,t,True,lithium,no_adjustment,False,,
253090,2018,BRB,0.006,,0.006,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BRN,4.806,,4.806,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,BWA,13.8682,18.53988,13.8682,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CAN,220595.065,,220595.065,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,CHE,3153310.409004,580419.16507,3153310.409004,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,CHL,11393.812,,11393.812,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,CHN,1338462.212798,,1338462.212798,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,CIV,1831.422,1006.536771,1831.422,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CMR,4.495,53.349373,4.495,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,COD,2.913,221.23230700000002,2.913,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,COG,4.06965,6.804971999999999,4.06965,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,COL,1213.727,689.246006,1213.727,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CPV,0.06,,0.06,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CRI,32.456,,32.456,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CT:80,,15.309174,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,CUB,1988.252,996.416,1988.252,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CUW,25.0,6205.55,25.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CYM,,0.178,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,CYP,5046.245,4467.506,5046.245,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,CZE,6220.771,,6220.771,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,DEU,246715.013567,,246715.013567,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,DNK,0.0,,84577.96399999999,reported_partner_sum,t,False,non_lithium,unverified,True,,
253090,2018,DOM,,335.304251,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,DZA,,0.0005,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,ECU,3007.8,3132.542137,3007.8,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,EGY,133.97451199999998,,133.97451199999998,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,ESP,556764.736437,,556764.736437,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,EST,566.5581,514.12792,566.5581,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,ETH,50.0,3.06027,50.0,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,FIN,11158.771961999999,,11158.771961999999,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,FJI,107.2951,4.58638,107.2951,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,FRA,22577.704072,,22577.704072,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,GAB,0.96,5.934658,0.96,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,GBR,7236.135092,,7236.135092,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,GEO,1.698,0.166,1.698,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,GHA,10.936,16.154,10.936,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,GIB,,5.118,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,GIN,,5.0920000000000005,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,GNB,,5.341,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,GRC,148812.361,,148812.361,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,GRL,,223.026,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,GTM,4943.746,4866.72466,4943.746,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,GUY,3.50168,20.365000000000002,3.50168,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,HKG,192705.295,2417.021389,192705.295,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,HND,,1.067,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,HRV,119.43146,105.79796,119.43146,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,HTI,,0.001,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,HUN,1084.228,19581.146,1084.228,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,IDN,72040.664,,72040.664,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,IND,63205.582569,,63205.582569,reported,t,False,review,no_adjustment,False,,
253090,2018,IRL,86.344,823.8512179999999,86.344,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,IRN,296528.906,,296528.906,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,IRQ,,0.028,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,ISL,,312.943836,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,ISR,59.401650000000004,340.19079600000003,59.401650000000004,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,ITA,72660.054,,72660.054,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,JAM,,2.615,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,JOR,1839.001,,1839.001,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,JPN,18565.0,35096.499294,18565.0,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,KAZ,1315.776,28862.838359,1315.776,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,KEN,26719.95,16840.558687,26719.95,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,KGZ,3.193106,0.162,3.193106,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,KOR,187756.12441,,187756.12441,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,KWT,10.29,0.046,10.29,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,LAO,,383.687,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,LBN,13.824626,0.472435,13.824626,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,LBR,,3.15817,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,LCA,,0.035,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,LKA,,379.749566,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,LSO,11.089780000000001,0.45898,11.089780000000001,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,LTU,307.414263,3115.060258,307.414263,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,LUX,2549.3777,7504.223835,2549.3777,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,LVA,665.11063,8543.181473,665.11063,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MAC,,4667.24,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,MAR,5601.65124,5968.941290999999,5601.65124,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,MDA,0.45,48.636,0.45,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MDG,138.522794,80.075916,138.522794,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MEX,11162.638304,,11162.638304,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,MKD,62704.696,788.284,62704.696,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,MLI,,4.104501,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,MLT,,7.749,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,MMR,,1024.086789,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,MNE,21.464470000000002,10.597,21.464470000000002,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MNG,,57.964,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,MOZ,17.583,1097.17982,17.583,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MRT,1.2,4.141557,1.2,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MSR,,0.001,,missing,t,False,insufficient_data,not_applicable,False,,
253090,2018,MUS,0.48,300.103,0.48,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MWI,56.876400000000004,561.608845,56.876400000000004,reported,t,False,insufficient_data,no_adjustment,False,,
253090,2018,MYS,33959.188,27556.538064,33959.188,reported,t,False,non_lithium,no_adjustment,False,,
253090,2018,NAM,0.0,30534.198710999997,1472.9912649999999,reported_partner_sum,t,False,non_lithium,unverified,True,,
253090,2018,NCL,,0.449612,,missing,t,False,insufficient_data,not_applicable,False,,
